,alpha,avgS(r_squared),avgS(r_squared_bm),avgS(t-stat),avgT(abs(ret)),avgT(r_squared),avgT(r_squared_bm),avgT(ret),sharpe(ret_cs),t-stat(abs(ret_cs)),t-stat(ret_cs),t-stat-alpha
Cash_Ratio,-0.0070965675321501,0.3305389734182153,0.323418409690454,-0.2829044720092177,0.0063618613483115,0.064619803885133,0.0633307082842833,0.0006467509879819,0.2639962957651413,8.931194858376086,0.604891504265855,-1.9170732882605213
Qraft_Residual_Momentum_12_1,-0.005333798425737,0.3235968446121357,0.323418409690454,-0.1735729832061865,0.0059331496469001,0.0652196690573823,0.0633307082842833,-0.0011975022560536,-0.4835448266210422,7.462029272425008,-1.1079403849476115,-1.0508686203669182
Long_Term_Reversal,0.001510783754584,0.3312921062833847,0.323418409690454,0.1622762620960418,0.0091369146062817,0.0698559361270048,0.0633307123625817,-0.00030414542431,-0.080694216057048,7.7714413673159,-0.1848936766132719,0.2912478160597136
Corporate_Investment,0.0018266472879342,0.3271733211675486,0.323418409690454,-0.0225632163886722,0.0041914872359652,0.0695215769001669,0.0633307123625817,0.0005117076121235,0.3134449899494709,8.684579802167667,0.7181926963240616,0.6026324670938276
Dividend_Yield,0.0036708214828658,0.328119567024677,0.323418409690454,0.1063192408714942,0.0054887835358439,0.1128132884543874,0.0633307123625817,-0.0003593024070097,-0.1530549895078949,7.24754530526132,-0.3506930374553001,0.7936337354070482
RnD_To_Assets,0.005507390785373,0.324623350902929,0.323418409690454,-0.1236467853175198,0.0115829975690298,0.0507307632772426,0.0633307082842833,0.0013363813072345,0.3077584927246862,9.488279115148009,0.7051632943381955,1.600851508552236
Number_Of_Earnings_Increase,0.000683377509316,0.3263049322199083,0.323418409690454,0.109671851619605,,,0.0633307123625817,,,,,0.4773420700971991
PPE_Inventory_Change,-0.0055464949102548,0.3268656008392214,0.323418409690454,-0.1768371233262651,0.0041557548727773,0.0636786038913336,0.0633307123625817,0.0009481913421442,0.5891067580323088,8.598485707864484,1.3498131555465451,-1.997846279041666
Assets_To_Employees,0.0011917261650019,0.329241846481126,0.323418409690454,-0.2813000966674941,0.0059830429243052,0.063373593008476,0.0633307123625817,-0.0007677688318229,-0.3745678047197291,12.176582247085303,-0.8582426590107982,0.5015176613461131
Cash_Productivity,0.000107121980304,0.3257005834826555,0.323418409690454,0.0635855070515335,0.0054893452924548,0.0627622217754655,0.0633307123625817,-2.027903425431401e-06,-0.0009815748456596,9.488452461036864,-0.00224907051525,0.0359689131386967
Sales_To_Cash,0.0015282017202256,0.3336971013008989,0.323418409690454,0.2103462184902311,0.0041342044618252,0.067334618036034,0.0633307123625817,-0.0006266480273042,-0.4078023456628659,9.619497006303504,-0.9343925587903148,0.5066206911193675
Net_Cashflow_To_Price,-0.0068444966337171,0.3282997541999959,0.323418409690454,-0.0472208755307287,0.0071059925375569,0.0644450611230419,0.0633307123625817,-0.0007366780553886,-0.2835556229418073,10.123102838457594,-0.6497075529305947,-1.4489632084996469
EBITDA_To_EV,0.0036049482378428,0.3324495760387177,0.323418409690454,-0.1894582894973929,0.0105407001328562,0.069174248641205,0.0633307123625817,-0.0026285863307073,-0.7164560279106907,11.04959108448137,-1.6416069900040673,0.7042827835838379
Stock_Repurchase,0.0037563081441878,0.3334442331413972,0.323418409690454,-0.0381432582906475,0.0042809780731646,0.0631912292294512,0.0633307123625817,0.0004879523030132,0.3056061101607355,9.609384551483902,0.7002315663262918,0.8953379436166589
Qraft_Mean_Reversion,-0.0024998024112263,0.3277214162649094,0.323418409690454,-0.1400273905125515,0.0080838529556094,0.0660139655655902,0.0633307082842833,-0.0016927042000567,-0.4558178298230948,6.3221536010779085,-1.044409854137416,-0.4341667352077208
Sector_Neutral_Momentum,0.0104464242599476,0.3237130198735508,0.323418409690454,-0.0741851759580939,0.0100436364069967,0.0642685790057925,0.0633307123625817,0.003414217894191,0.9324932866760696,9.417799739501769,2.136610535615622,2.280981012614159
Common_Equity_Change,-0.0078244231282741,0.3245506416628325,0.323418409690454,0.0116708858125696,0.0063086627999153,0.064230031464495,0.0633307123625817,-0.001957710460904,-0.7755978365305682,7.869427024151503,-1.7771178973726576,-3.2739357283666104
Ivolatility,-0.0033218334919735,0.3349122059623003,0.323418409690454,-0.2320391693972924,0.0139722216880754,0.0698148312108877,0.0633307123625817,0.0010362958680642,0.1752784805262172,7.388285274522022,0.4016134523541168,-0.3864182816644972
ROIC,0.0041937192313194,0.3298516320776236,0.323418409690454,-0.0410577070921152,0.0079384538327113,0.0649771462459072,0.0633307123625817,-0.0001285571929683,-0.0379920344505248,7.305081810658786,-0.0870506868374499,0.8732399866258154
HML,0.0022688035253064,0.3226507627183869,0.323418409690454,-0.0425298682475483,0.0050201804743757,0.063011390326068,0.0633307123625817,0.0003386586598165,0.1633914139988056,7.745622881249328,0.3743767612776971,0.6931996373666037
Earnings_Volatility_3Y,0.0027229392081987,0.3278978019534023,0.323418409690454,-0.1310776415663697,0.0052314157336213,0.0703546128280786,0.0633307123625817,0.000212700860324,0.10356794338347,8.603838639602703,0.2373039700628262,0.883311469011911
Qraft_Momentum_12_Adjusted,0.000675967474735,0.3260034588915349,0.323418409690454,0.1260637756457271,0.0099951357413675,0.0628977176174907,0.0633307082842833,-0.0003433407988105,-0.0966773912202391,11.047935828381604,-0.2215157316288025,0.230818726399409
Operating_Income_To_Sales,-0.0022929045251685,0.3253489908939655,0.323418409690454,0.1204146297174488,0.0041706867239312,0.0992061266329031,0.0633307123625817,-0.0005910014078617,-0.4101736134763356,11.802125841992034,-0.9398258159144334,-0.7447722739008514
Order_Backlog,-0.0003633278149261,0.3297227330306606,0.323418409690454,0.2300466454542491,,,0.0633307123625817,,,,,-0.1717526282725799
Total_Accruals,-0.0124448756222194,0.3257018108488616,0.323418409690454,0.0247659205565249,0.0037425742013795,0.0620455995218296,0.0633307123625817,-0.0005526221152211,-0.3951620849623504,9.505110324506528,-0.9054300830582712,-2.6434496693108125
Working_Capital_To_Assets,-0.0060931224044927,0.3298373379005888,0.323418409690454,-0.2470048274487399,0.0081657197057873,0.0650580436262767,0.0633307123625817,0.000521115465049,0.1735146751995179,10.021245039806097,0.3975720666437338,-1.5942825370200913
Debt_To_Assets,0.0001827140130827,0.3289321133465121,0.323418409690454,0.072386548365372,0.0069453062877991,0.0642613188069042,0.0633307123625817,0.000505814503023,0.1784040204118135,7.917344645218571,0.4087749639107912,0.0541290511787756
Operating_Expenses_To_Assets,-0.0001313454024971,0.3292569944527421,0.323418409690454,-0.1700006802392957,0.0050216432989072,0.0680520642512434,0.0633307123625817,0.0014352452341125,0.7525294621073856,8.804622104472932,1.7242616113957487,-0.0510970102121058
Sector_Neutral_Stability,0.0020406854522576,0.3321902792617895,0.323418409690454,0.2294259494690376,0.0070595595257653,0.0663241062061652,0.0633307123625817,-1.7998448161304155e-05,-0.0063206393140353,8.13305334715727,-0.0144824040485404,0.608451428838713
Net_Income_To_Employees,-0.0003966118494474,0.3293995315032828,0.323418409690454,0.0886833272787362,0.0049929800207623,0.0635501970760605,0.0633307123625817,0.000269948053109,0.1342420490755002,8.146108434293176,0.3075871756672282,-0.0922743018805259
Dollar_Trading_Volume_Growth_1Y,-0.0024712529590414,0.3290599173136957,0.323418409690454,-0.1656463825978704,0.0091875198867404,0.0665260500237832,0.0633307123625817,0.0007168994272827,0.1679027401703298,6.279281256619123,0.3847135081105195,-0.320511202013805
Share_Turnover,-0.004318950301737,0.3347374296103441,0.323418409690454,-0.1632915086205482,0.0091422031786449,0.0666729872026885,0.0633307123625817,0.0014581708110057,0.3523466360889649,6.514648993462892,0.8073275653703704,-0.7734221528953812
Qraft_Volatility_3M,-0.0097373200406533,0.3351058528627781,0.323418409690454,-0.2848460495713766,0.0084241628826366,0.0658031979904999,0.0633307082842833,0.0013913553650814,0.3660431381789308,6.545717732390209,0.8387101941620653,-1.7181285817611427
Debt_To_Fixed_Assets,-0.0018667188181278,0.3283414376386143,0.323418409690454,0.1817917862747805,0.0048680490739054,0.0689599346443262,0.0633307123625817,-0.0013247371835423,-0.776838629972582,10.735813994218274,-1.779960912307574,-0.7105487010225081
ROE,0.0019007510599784,0.3318488406312124,0.323418409690454,-0.0475367688937251,0.0070136450119091,0.0637867137794265,0.0633307082842833,-0.0006831070154777,-0.2305916686167455,7.400482221858192,-0.5283518880312048,0.6352007808657324
Asset_Tangibility,-0.002997925118027,0.3332179267595688,0.323418409690454,-0.2989028546978419,0.0056409615712075,0.0634902067598827,0.0633307123625817,0.0018849747158566,0.9694287902497996,10.826854835891448,2.221240406094587,-0.9517898184394388
Liabilities_To_Assets,0.0001827140130827,0.3289321133465121,0.323418409690454,0.072386548365372,0.0069453062877991,0.0642613188069042,0.0633307123625817,0.000505814503023,0.1784040204118135,7.917344645218571,0.4087749639107912,0.0541290511787756
PEG,0.0016730397457025,0.3249285126873703,0.323418409690454,0.0230088973442348,0.0026583121186247,0.1245692765588233,0.0633307123625817,0.0006754062947469,0.7387405353986365,11.409133103305097,1.692667211198228,0.5804206463728002
Illiquidity,0.008998770798623,0.3285394041215848,0.323418409690454,0.0648867640311572,0.0090953295027713,0.0642151367862655,0.0633307123625817,0.0034454344113812,1.0443561078205978,9.339052083874355,2.3929204582886765,1.8775339844940104
Net_Debt_To_Price,-0.004292388646646,0.3280245086022123,0.323418409690454,0.0796574192734883,0.0065409941277559,0.0628818413886827,0.0633307123625817,0.0001725443995648,0.0609762000721297,7.109213361431697,0.1397140262106531,-1.2467105440707018
Qraft_Return_On_Net_Operating_Assets,-0.0046896002421719,0.3325299584156173,0.323418409690454,-0.0535571168877092,0.0038498421152169,0.0636057287094796,0.0633307082842833,-0.0002930854691926,-0.1914029547906457,8.347186861601648,-0.4385592642831724,-1.1053997158324176
ETR_Signal,0.0003621242723319,0.3236086816814355,0.323418409690454,0.0539706139562046,0.0026737304670053,0.1193464722466074,0.0633307123625817,-9.78735741698974e-05,-0.0995114300006166,10.038843652144603,-0.2280093302455627,0.1718927103859458
Convertible_Debt_To_Total_Debt,-0.0077882656644065,0.3258662519280294,0.323418409690454,0.0133977746357837,0.010289924333974,0.0768945806475449,0.0633307123625817,2.374146340640193e-05,0.0066253353504645,11.762866504528128,0.0151805503739852,-1.2112510146768083
Long_Term_Debt_To_Net_Current_Assets,0.0060108902368688,0.3282685344059394,0.323418409690454,0.2440232291743884,0.004578881955699,0.0719269835781744,0.0633307123625817,-0.0001222286644545,-0.0746205707627461,10.837829695117142,-0.1709772069605463,1.4887520680963258
Capital_Expenditures_Growth_3Y,-0.0048459434105782,0.3263863260309944,0.323418409690454,0.0468480897496317,0.0040901965636389,0.0700878355228085,0.0633307123625817,-0.0001736184158745,-0.1144240099410076,9.820855018212551,-0.2621783434375234,-1.4325016351504956
EBITDA_Margin,0.0005834948197699,0.3286429707524121,0.323418409690454,0.1021219195882559,0.0068962378725422,0.0685238538821912,0.0633307123625817,-0.0007586644830956,-0.2885916076263169,9.129486721678417,-0.6612464434382963,0.1333229375473846
Sales_Growth_5Y,-0.0028247855502284,0.3263894878892003,0.323418409690454,-0.0262645091827474,0.0053073121390891,0.0796715814714052,0.0633307123625817,0.0001735448898567,0.0880234902104873,9.791901742059654,0.2016871534118814,-1.0057703495785393
Seasonality,0.0012332930713309,0.3259647747146093,0.323418409690454,-0.0580734388526775,0.0037463796967942,0.1013060859985174,0.0633307123625817,0.0008464565682358,0.5798949602929165,8.49639146028339,1.3287062753328505,0.3327077760468601
Cash_To_Fixed_Assets,-0.0049737562919415,0.3239621664020081,0.323418409690454,-0.1431664544566334,0.0056893681369269,0.0639208766013069,0.0633307123625817,9.969501741273988e-06,0.0049375823020925,11.099424949963034,0.0113134223247067,-1.5588452503068435
Long_Term_Debt_Change,0.0039940044753009,0.3265980368575161,0.323418409690454,0.1943860478467584,0.0033088106706565,0.0636192618161481,0.0633307123625817,0.0010213565514363,0.8371916853759699,9.31147302950808,1.9182471347115184,2.0111400831135806
Qraft_Residual_Volatility_6_3,-0.0096701216573547,0.3363206006740684,0.323418409690454,-0.2179908079325336,0.0066947161018803,0.0650063890473378,0.0633307082842833,0.0009164703525926,0.2903738131357046,6.113113057981598,0.6653299892636646,-1.79176014894338
Qraft_Intangible_Assets_To_Assets,0.0036808877482371,0.3332755743551144,0.323418409690454,-0.3426541226482832,0.007458196007365,0.0793041191341509,0.0633307082842833,0.0034554916122274,1.2274337436425862,8.255313563876388,2.812404020392586,0.9449850442906448
Depreciation_Ratio_Gross_Growth,-0.003721190639755,0.3289201217088751,0.323418409690454,0.1185739035595587,0.0027251590866553,0.0642803253863765,0.0633307123625817,-0.0007730520241013,-0.8135790434321496,10.807879899335433,-1.8641437751787957,-1.368269502436599
Net_Payout_Yield_Cashflow,0.0071228506192154,0.3294626178191977,0.323418409690454,0.0097146100178697,0.0057112229338352,0.0658188133721686,0.0633307123625817,0.0011169508494827,0.5430181794349613,10.291682089953165,1.2442109554989114,1.6672760014358727
Absolute_Accruals,0.0021264732329605,0.3256837643318318,0.323418409690454,-0.0313063156369988,0.0057144629902287,0.069766698080341,0.0633307123625817,1.2189208543201928e-05,0.0056756164865442,9.521250220343337,0.013004471082564,0.6604112645865672
EV_To_Sales,-0.003722517409034,0.3291405819729456,0.323418409690454,0.0512063896953766,0.0078711123009756,0.0694044319781405,0.0633307123625817,0.0005982221134354,0.2076099880487401,10.129729534258646,0.4756942426311145,-1.1699464234145998
Gross_Profit_To_Assets,0.0034996479396162,0.3262153536676448,0.323418409690454,-0.0753587432538298,0.0071411136366598,0.064811619912706,0.0633307123625817,0.0029447015408688,1.1625443069806896,9.626628531311232,2.6637236427394946,1.2347229997433593
Dollar_Trading_Volume_Volatility_5Y,-0.0065484083528509,0.3325463029528714,0.323418409690454,-0.2357028193940715,0.0110256001415964,0.0792810517082544,0.0633307123625817,-0.001272796917523,-0.2711531582970146,7.281092302622834,-0.6212899364112063,-2.7597921241392784
RnD_Increase,0.0067046511248881,0.3255897667432548,0.323418409690454,-0.0528651312002312,,,0.0633307123625817,,,,,1.870301617476953
Sales_Growth_1Y,-0.0079631246998366,0.3238837095070751,0.323418409690454,-0.0096825809992187,0.0053057133771901,0.068756128060193,0.0633307123625817,-0.0004209053381738,-0.2148725247358822,9.906236373613009,-0.4923348046842258,-2.5139161764134736
Tax_to_Book_Income,-0.0010355628127407,0.3255205766027191,0.323418409690454,0.1532811196080618,0.0025180022744847,0.1021623061493795,0.0633307123625817,-0.0002122701773871,-0.2363958617173295,10.87038783978108,-0.5416509651469881,-0.4558060244132522
Preferred_Dividend_Coverage,0.0043139738348805,0.3287863283143596,0.323418409690454,0.1913440075035521,0.0067567571416751,0.0500613492929049,0.0633307123625817,-0.0009511840730724,-0.3572586129629624,8.446488876456499,-0.8185823182888536,0.4638604089168148
PSR,-0.0039635147089778,0.3243959423783926,0.323418409690454,0.0628120013462043,0.0085773879918138,0.0668911721907527,0.0633307123625817,0.0010471583630974,0.3422342721919992,10.78189461663286,0.7841572288639787,-1.2552951708868714
ROA,0.0081895812370856,0.3310564946430978,0.323418409690454,-0.0055085909803397,0.0083757073953418,0.0654781791714957,0.0633307123625817,-0.0003064780714834,-0.0827563935730537,6.837961819822302,-0.1896187188950379,1.5215790705496095
COGS_To_Sales,-0.0008587295616624,0.3237116027408586,0.323418409690454,-0.0879799348803685,0.0046907176344409,0.0678725268092536,0.0633307123625817,-0.0005499963071139,-0.3339730738902,11.306055263280578,-0.7652284455894607,-0.3151336141494313
SGnA_Signal,-0.0027804300807331,0.3253972520744091,0.323418409690454,-0.1005702130525369,0.003471761374625,0.0774949161772333,0.0633307123625817,-0.000416174075882,-0.3218098971416072,9.62929420653782,-0.7373591065186841,-0.8512027550016777
Composite_Equity_Issuance,-0.0003418483876273,0.3308526048221531,0.323418409690454,0.1567651164025559,0.0067040896109721,0.0758709890575803,0.0633307123625817,-1.9064639355413185e-05,-0.0073759083521382,8.965743479045289,-0.0169003291713652,-0.103101779664483
EBIT_To_Invested_Capital,-0.0002975299007704,0.3274993322563554,0.323418409690454,0.0470614184359468,0.0072917222962441,0.0659839235088399,0.0633307123625817,-0.0016500633051311,-0.563519131289365,7.992128670340099,-1.291184537344637,-0.0565766807437695
Current_Ratio_Growth_3Y,-0.0031659719642743,0.3237280931593811,0.323418409690454,-0.0612534421399487,0.0032221073171255,0.0702148385354718,0.0633307123625817,-0.0002500016802932,-0.2062676051713654,9.460040136723505,-0.4726184570575233,-0.9996222487732538
Capital_Expenditures_Growth_2Y,-0.004386781973513,0.3258973462443401,0.323418409690454,-0.00538682378454,0.00425259430206,0.0675936756086247,0.0633307123625817,-0.0001797598142142,-0.1165373766111392,10.41682520283536,-0.267020674806061,-1.3148464116534142
Percent_Accruals,0.0005003946671865,0.3279531364640121,0.323418409690454,-0.0224561484495349,0.0026511039261441,0.0649965191096115,0.0633307123625817,-0.0002649963112475,-0.2651066736946724,9.380625589832604,-0.6074356997218974,0.1599408335782372
PER,-0.001891841058706,0.3260832441283223,0.323418409690454,-0.1134294007748855,0.0053230515590257,0.1021239750867504,0.0633307123625817,0.0007432248988554,0.3833806280625989,10.153317713491564,0.8784353740382853,-0.66643699469021
Net_Noncash_Working_Capital_Change,0.00409558549859,0.3255663619716088,0.323418409690454,0.06179174368883,0.0035848254929065,0.0644032904360804,0.0633307123625817,-0.0001038261856832,-0.0764052627214212,9.320948968414212,-0.1750664499569501,1.092261581203253
Depreciation_Ratio_Gross,-0.0041700677968791,0.3272399866066952,0.323418409690454,0.2090737334389589,0.0034303827601039,0.0641577899063522,0.0633307123625817,-0.0004098337154336,-0.3360325421515932,10.890899556531751,-0.7699472801890574,-1.6792350227390107
Current_Operating_Liabilities_Change,-0.0001384156163824,0.3244942447020228,0.323418409690454,-0.1616324365662694,0.0045361397941193,0.0645024349355233,0.0633307123625817,0.0012988689091662,0.7921278798913046,9.844967165688985,1.814992984843396,-0.0431153617531255
Inventory_Change,-0.0018043866327569,0.3262990595958911,0.323418409690454,-0.0353955404702161,0.0024726584752191,0.0629016774854035,0.0633307123625817,-0.000465040545809,-0.5032290125771207,9.40995579070002,-1.1530425210162702,-0.6585933702376194
Quality_Score_1,0.0010306324300143,0.3267477659719512,0.323418409690454,-0.0455993596031672,0.00437563583694,0.0769706450709669,0.0633307082842833,-0.0001749675434672,-0.1000374744732277,8.280147738641702,-0.2292146495528892,0.432796615080008
Net_Income_Growth_1Y,-0.0043329989338474,0.3247006069885673,0.323418409690454,0.051999351351448,0.0031149344818798,0.0634633754542152,0.0633307123625817,-0.0006357492865232,-0.5497703155839849,9.517527099870527,-1.2596820430016855,-1.6045481192404227
AR_Signal,-0.0071184367190905,0.3274702576839808,0.323418409690454,0.0141940545732562,0.0030231186074464,0.0727076262889257,0.0633307123625817,-0.000799757678875,-0.7165281712002413,9.448099462832474,-1.6417722910466914,-3.0310146168135903
Sales_To_Employees,0.0042061561286821,0.3251709627973851,0.323418409690454,-0.0612367710136574,0.0037052966221366,0.067427185850466,0.0633307123625817,0.0013190253784338,0.9685663154986344,9.179090495831224,2.219264228178486,1.9533051149752751
Momentum_9M,0.0058687691189869,0.3239822563534089,0.323418409690454,0.028070755113238,0.0092617545634319,0.0641625975010598,0.0633307123625817,0.0039902062426697,1.2112360931416732,9.461140295398131,2.77529054064215,1.1436426711437369
RMW,0.0028312552285831,0.3344737787422761,0.323418409690454,0.009313809168586,0.0037822934939994,0.0630112425414538,0.0633307123625817,8.391625368838921e-05,0.0568891466977213,8.735105778518557,0.1303494104818776,0.5867953375927448
EBIT_To_EV,-0.0005232702198209,0.3327159595047089,0.323418409690454,-0.0886943062324892,0.010584654967225,0.0696575068158368,0.0633307123625817,-0.0028973134455845,-0.782841907379137,10.780652626543135,-1.793716148874252,-0.1009499709242848
Net_Operating_Assets_Change,-0.0033861250945872,0.3229506182767718,0.323418409690454,-0.1669963663268421,0.0028586403103582,0.0643654493326933,0.0633307123625817,0.0006100918803178,0.546831334475802,8.492948721400964,1.2529479913045392,-1.5023404263656486
Qraft_Intangible_Assets_To_Market_Value,0.0041655134552373,0.3286433410557048,0.323418409690454,0.0107774757412519,0.0100853521989424,0.0743853504882448,0.0633307082842833,0.0022192420108731,0.4743970190903461,6.216495096974135,1.086980124721461,0.6318550210474426
Liabilities_To_Price,0.0001706149615384,0.3254216173061552,0.323418409690454,0.1285271591008762,0.0094359374266773,0.0644410904293948,0.0633307123625817,0.0003066570294127,0.0800320652501457,8.01866728763673,0.1833764985162188,0.0565617358580438
Momentum_3M,0.0100349376019254,0.3215123466956895,0.323418409690454,0.0015800525262032,0.0071696673986271,0.0651392867808617,0.0633307123625817,0.0013483663964679,0.494328480790914,9.032208891241076,1.1326488406984438,2.092883113614639
Ads_To_Market,0.0009634798583355,0.3239706388357763,0.323418409690454,0.0317283008302353,0.0056838982631052,0.0623325318633934,0.0633307123625817,-0.0002718205296237,-0.132805637153844,10.622501535077008,-0.304295942487165,0.2725509176409771
Peter_Lynch_Growth_Score,0.0070619098355792,0.3312175682817047,0.323418409690454,0.0200207784161998,0.0055182050636979,0.0637666981493533,0.0633307123625817,-0.0007614594957214,-0.3586126655766937,8.89751769099029,-0.8216848425875419,1.77716931214829
EBIT_Margin,-0.0018770625206941,0.3306769019523567,0.323418409690454,0.0546483917494325,0.0067165405749655,0.0684715714650109,0.0633307123625817,-0.001151568941241,-0.4206684734163878,7.848382872173369,-0.963872560956058,-0.4266655603447367
Market_Value_Growth_1Y,0.001336444400605,0.3241461985875494,0.323418409690454,-0.1695116057452793,0.0103670787996348,0.0642308447794866,0.0633307123625817,-0.0014549334674021,-0.3711161791228264,9.253383236641213,-0.8503339912265712,0.375030582605995
Qraft_GPA,0.0035949071881475,0.3262668451687787,0.323418409690454,-0.07929153003922,0.0071401970053292,0.0648117509252221,0.0633307082842833,0.0029443897014176,1.1623831021070403,9.623130740197066,2.663354275971548,1.29193406935368
Sales_Growth_Volatility_3Y,0.0018063706447816,0.3265837737770647,0.323418409690454,-0.0924743866983516,0.0048153393475006,0.0791175443115836,0.0633307123625817,0.000313418238476,0.1790155188694606,10.32843368821868,0.4101760828955495,0.7164574053905067
Long_Term_Debt_To_Assets,0.0020304313469569,0.3316741065046071,0.323418409690454,0.2048332193610397,0.0049975784756769,0.0732640256952556,0.0633307123625817,0.0005998218150355,0.2972677029787355,8.05658763032868,0.6811258752828525,0.8102584611820491
Debt_Adjusted_PSR,-0.0007318426018474,0.3301475014922165,0.323418409690454,0.2290266373768792,0.0065177824182223,0.070094269372882,0.0633307123625817,0.0004868821110244,0.2031879065485068,10.019779111192378,0.4655619810290731,-0.1855908429414601
Composite_Debt_Issuance,0.0056888699929265,0.324017611827802,0.323418409690454,0.0226790994610471,0.0031032437275076,0.0882215946731232,0.0633307123625817,0.0010581338785626,0.937934362515566,9.47194859153334,2.149077606563866,2.16815301605396
Return_On_Total_Capital,0.0051440677631478,0.3315173169683761,0.323418409690454,-0.0878040115437816,0.0107294059609276,0.0656508928360959,0.0633307123625817,-0.0005213807228596,-0.118258855243518,7.826450643772135,-0.2709650778761234,0.8883592463308313
Altman_Zscore,-0.0056917486429979,0.327577637193514,0.323418409690454,-0.1932288597885331,0.0068602504262642,0.063615432854844,0.0633307123625817,0.0011824373401774,0.4143982195075034,7.548405159264237,0.9495056043740304,-1.1541850199425232
Net_Income_Margin,5.632747685436774e-06,0.3291814697527516,0.323418409690454,0.0672628729217475,0.0063516294029337,0.0686320517434836,0.0633307123625817,-0.0005843886891129,-0.2136920464379749,7.148089601247984,-0.4896299891060192,0.0011983386652307
Sales_To_Employees_Growth,-0.0075149496774502,0.3287310228197889,0.323418409690454,-0.1767697693514715,0.0036220567803877,0.0697203096929541,0.0633307123625817,-0.0009866172065612,-0.7315547800375073,9.24002332575121,-1.6762025772643236,-2.0458908794971498
Aiden_Mom_Growth,0.0040155961562316,0.3241041214683324,0.323418409690454,-0.0177427187901244,0.0041780339862575,0.0748548389364062,0.0633307123625817,1.1446751585498507e-06,0.0006722807337905,7.965305962470864,0.0015403886754277,1.08366554189416
RnD_To_Sales,0.0014441705142486,0.325224157694904,0.323418409690454,0.004534247357917,0.0117594606694723,0.0562317973511855,0.0633307123625817,-0.0006152933633633,-0.1349916275105476,8.843343553336958,-0.3093046756261838,0.3155091738411929
Qraft_Revenue_Surprise,-0.0049265381306347,0.3291189213018697,0.323418409690454,-0.1504848986872402,0.0033354932452707,0.078166330148327,0.0633307082842833,0.0001779955170931,0.1346113675030449,8.41945710875045,0.3084333904921111,-1.2783790953051513
Dollar_Trading_Volume_Volatility_3Y,-0.0065955919718269,0.3324722135119905,0.323418409690454,-0.1628967572166831,0.0116500323932781,0.0750240952031191,0.0633307123625817,-0.0017485744617981,-0.350656239475945,7.182943890500732,-0.8034543801535403,-2.705485340674156
Qraft_RnD_To_Sale,0.0014441705142486,0.325224157694904,0.323418409690454,0.004534247357917,0.0117594694571847,0.0562317902721773,0.0633307082842833,-0.000615295234184,-0.1349921178446595,8.843369986171991,-0.3093057991227756,0.3155091738411929
Asset_Illiquidity_1,-0.0002737092884154,0.3320018000263968,0.323418409690454,0.3589001225558152,0.0072775514098031,0.0637471615703938,0.0633307123625817,-0.001808051599849,-0.676254698042369,9.615875993799945,-1.5494941714243304,-0.0894219065236065
Sector_Neutral_Value,-0.0024922112096011,0.3312417196988459,0.323418409690454,-0.0840051500229939,0.0084942226651671,0.0674529024364616,0.0633307123625817,-0.0012799645663163,-0.4060508076628831,9.658688994520851,-0.9303792810565584,-0.7157531753295752
Capital_Expenditures_Growth_1Y,-0.0036453970195331,0.3269776193059308,0.323418409690454,-0.098476814946743,0.0038391551732018,0.0650703499638123,0.0633307123625817,-0.0005205331071986,-0.380025742794491,10.7428920503554,-0.8707483661937871,-1.0205436325633768
Sales_To_Inventory_Growth,-0.004256398119416,0.3267452387354726,0.323418409690454,-0.0474467847418159,0.003281708992287,0.0719763478297351,0.0633307123625817,-3.1259930274726846e-05,-0.0258743984207441,10.0282908988957,-0.0592856946622529,-1.3419015881188932
Asset_Illiquidity_3,-0.0030346199214515,0.3297214014230267,0.323418409690454,0.2896778458587642,0.0073592843071426,0.0647658512118048,0.0633307123625817,-0.0020486577837368,-0.7485839122202178,9.245891827726531,-1.7152212208876632,-0.7259625503258046
Long_Term_Debt_To_Common_Equity,0.0011805350117407,0.3262762908172817,0.323418409690454,0.0644040289795798,0.0048107432679048,0.0735507648652289,0.0633307123625817,0.0010271316107951,0.5465012775955529,8.474783644874167,1.2521917359858477,0.4314736756442409
Market_Beta,0.0059028655739925,0.3287655020144918,0.323418409690454,-0.0151808808379363,0.0091987609284651,0.0652377414267895,0.0633307123625817,0.0018050917572196,0.461659509714308,7.225849437309951,1.057794824281009,1.3844146891910931
Advertising_Expense_Growth,0.00260780704327,0.32805394811058,0.323418409690454,-0.0607869635099694,0.0045347928927002,0.0646603589559857,0.0633307123625817,-0.0001086030278362,-0.0653697021691958,10.152558365988703,-0.1497808041735295,0.6215301431285001
Current_Ratio,-0.0032123423543831,0.3269996714472202,0.323418409690454,-0.1219815689107819,0.0061932523095504,0.0647091146264312,0.0633307123625817,0.0001818375894034,0.077837345353153,9.431344878597514,0.1783477634876216,-0.7956923567732681
Aiden_Alpha_2,0.0057504596429102,0.3244367418950132,0.323418409690454,-0.0664337147018013,0.0057745727488602,0.0773881695433045,0.0633307123625817,0.0011629247967195,0.5604129474926092,10.331774831327897,1.284067376159097,1.4261661887461006
INV_Signal,-0.0030168772951083,0.3267308363701554,0.323418409690454,-0.0818542199461403,0.0027738861520792,0.073331906054322,0.0633307123625817,0.0003495092481567,0.3353957064795129,9.423382588647334,0.7684881063527795,-1.2138612021391646
